percentatge_volum_embassat,dia,volum_embassat,estaci,nivell_absolut,id
30.3,2001-11-14T00:00:00.000,18.51,Embassament de Darnius Boadella (Darnius),140.47,20011114L17060-72-00002
30.7,2002-02-24T00:00:00.000,18.76,Embassament de Darnius Boadella (Darnius),140.63,20020224L17060-72-00002
31.2,2001-12-29T00:00:00.000,19.05,Embassament de Darnius Boadella (Darnius),140.82,20011229L17060-72-00002
30.9,2001-12-04T00:00:00.000,51.07,Embassament de Sau (Vilanova de Sau),397.11,20011204L08303-72-00001
46.1,2001-12-13T00:00:00.000,36.84,Embassament de la Llosa del Cavall (Navès),786.86,20011213L25146-72-00002
31.2,2002-01-07T00:00:00.000,19.04,Embassament de Darnius Boadella (Darnius),140.81,20020107L17060-72-00002
46.6,2001-10-28T00:00:00.000,37.28,Embassament de la Llosa del Cavall (Navès),786.44,20011028L25146-72-00002
45.5,2002-01-04T00:00:00.000,36.43,Embassament de la Llosa del Cavall (Navès),785.84,20020104L25146-72-00002
27.8,2002-01-27T00:00:00.000,45.93,Embassament de Sau (Vilanova de Sau),395.26,20020127L08303-72-00001
20.6,2002-02-23T00:00:00.000,2.52,Embassament de Siurana (Cornudella de Montsant),466.08,20020223L43049-72-00003
62,2001-09-07T00:00:00.000,49.59,Embassament de la Llosa del Cavall (Navès),792.29,20010907L25146-72-00002
43.2,2002-01-27T00:00:00.000,34.53,Embassament de la Llosa del Cavall (Navès),784.65,20020127L25146-72-00002
43.4,2002-01-22T00:00:00.000,34.69,Embassament de la Llosa del Cavall (Navès),785,20020122L25146-72-00002
44.4,2001-11-15T00:00:00.000,35.48,Embassament de la Llosa del Cavall (Navès),786.19,20011115L25146-72-00002
19.5,2002-01-23T00:00:00.000,2.38,Embassament de Siurana (Cornudella de Montsant),465.53,20020123L43049-72-00003
31.4,2001-10-20T00:00:00.000,19.18,Embassament de Darnius Boadella (Darnius),140.9,20011020L17060-72-00002
57.5,2001-09-19T00:00:00.000,46.01,Embassament de la Llosa del Cavall (Navès),790.19,20010919L25146-72-00002
56.8,2001-09-21T00:00:00.000,45.44,Embassament de la Llosa del Cavall (Navès),789.88,20010921L25146-72-00002
29.4,2001-12-28T00:00:00.000,1.57,Embassament de Riudecanyes,207.05,20011228L43127-72-00002
12.8,2001-08-29T00:00:00.000,1.56,Embassament de Siurana (Cornudella de Montsant),461.62,20010829L43049-72-00003
28,2001-12-02T00:00:00.000,1.49,Embassament de Riudecanyes,206.64,20011202L43127-72-00002
69,2001-08-20T00:00:00.000,55.18,Embassament de la Llosa del Cavall (Navès),794.99,20010820L25146-72-00002
44.4,2001-11-18T00:00:00.000,35.53,Embassament de la Llosa del Cavall (Navès),786.54,20011118L25146-72-00002
44.4,2001-11-14T00:00:00.000,35.48,Embassament de la Llosa del Cavall (Navès),786.17,20011114L25146-72-00002
47.2,2001-10-24T00:00:00.000,37.79,Embassament de la Llosa del Cavall (Navès),786.75,20011024L25146-72-00002
24.6,2001-11-02T00:00:00.000,1.31,Embassament de Riudecanyes,205.63,20011102L43127-72-00002
46,2001-12-07T00:00:00.000,36.78,Embassament de la Llosa del Cavall (Navès),786.87,20011207L25146-72-00002
28.4,2002-01-01T00:00:00.000,46.99,Embassament de Sau (Vilanova de Sau),395.65,20020101L08303-72-00001
34.3,2002-01-19T00:00:00.000,1.82,Embassament de Riudecanyes,208.36,20020119L43127-72-00002
30.6,2002-03-01T00:00:00.000,18.69,Embassament de Darnius Boadella (Darnius),140.59,20020301L17060-72-00002
35.8,2002-02-16T00:00:00.000,1.9,Embassament de Riudecanyes,208.75,20020216L43127-72-00002
31.2,2002-01-08T00:00:00.000,19.04,Embassament de Darnius Boadella (Darnius),140.81,20020108L17060-72-00002
46,2001-12-05T00:00:00.000,36.76,Embassament de la Llosa del Cavall (Navès),786.87,20011205L25146-72-00002
35.6,2002-02-12T00:00:00.000,1.9,Embassament de Riudecanyes,208.72,20020212L43127-72-00002
32.4,2001-10-27T00:00:00.000,53.47,Embassament de Sau (Vilanova de Sau),397.93,20011027L08303-72-00001
48.4,2001-10-17T00:00:00.000,38.73,Embassament de la Llosa del Cavall (Navès),787.14,20011017L25146-72-00002
35.9,2001-10-02T00:00:00.000,59.28,Embassament de Sau (Vilanova de Sau),399.85,20011002L08303-72-00001
42.7,2002-01-31T00:00:00.000,34.17,Embassament de la Llosa del Cavall (Navès),784.36,20020131L25146-72-00002
38.8,2002-02-28T00:00:00.000,31.02,Embassament de la Llosa del Cavall (Navès),781.25,20020228L25146-72-00002
35.9,2002-02-22T00:00:00.000,1.91,Embassament de Riudecanyes,208.78,20020222L43127-72-00002
32.2,2001-10-04T00:00:00.000,19.67,Embassament de Darnius Boadella (Darnius),141.21,20011004L17060-72-00002
31.6,2001-10-15T00:00:00.000,19.3,Embassament de Darnius Boadella (Darnius),140.98,20011015L17060-72-00002
20.5,2002-02-16T00:00:00.000,2.5,Embassament de Siurana (Cornudella de Montsant),466,20020216L43049-72-00003
