DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1976-07-01,1.31,0.34,-0.12,-0.91,-0.88,-0.86,1.16,0.32,-0.15,-0.93,-0.96,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-09,1.74,0.53,0,-0.7,-0.83,-0.91,1.65,0.54,0.01,-0.69,-0.92,-1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-16,1.75,0.26,0.2,-0.48,-0.77,-0.84,1.51,0.05,0.15,-0.54,-0.92,-1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-23,1.97,0.56,0.36,-0.24,-0.68,-0.78,1.65,0.39,0.21,-0.35,-0.89,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-01,1.46,0.68,0.03,-0.1,-0.7,-0.77,1.07,0.47,-0.14,-0.15,-0.94,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-09,1.39,0.78,0.14,-0.08,-0.74,-0.73,0.61,0.61,-0.06,-0.16,-0.96,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-16,0.79,1,0.09,0.05,-0.75,-0.76,0.41,0.82,-0.13,-0.07,-0.97,-1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-23,2.22,1.89,0.89,0.47,-0.29,-0.36,2.35,2.05,0.72,0.29,-0.49,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-01,2.31,2,0.82,0.53,-0.34,-0.34,2.24,2.03,0.63,0.31,-0.56,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-09,2.12,2.28,0.96,0.29,-0.33,-0.3,2.01,2.38,0.78,0.05,-0.54,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-16,1.81,2.13,1.09,0.3,-0.37,-0.28,1.56,1.81,0.85,0,-0.59,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-23,1.72,2.46,1.81,1.11,0.22,0.24,1.58,2.5,1.76,0.85,-0.03,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-01,1.49,2.16,1.73,1.18,0.27,0.28,1.32,2.03,1.65,0.91,0,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-09,1.47,2.09,1.88,1.36,0.51,0.44,1.33,1.96,1.94,1.13,0.26,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-16,1.33,1.96,1.54,1.34,0.51,0.44,1.23,1.64,1.41,1.09,0.25,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-23,0.31,1.91,1.68,1.45,0.67,0.54,0.29,1.55,1.62,1.15,0.41,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-01,0.18,1.74,1.68,1.19,0.74,0.63,0.29,1.39,1.46,0.86,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-09,-0.01,1.74,1.72,1.3,0.78,0.66,0.03,1.46,1.59,1,0.54,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-16,0.04,1.62,1.67,1.21,0.86,0.53,0.09,1.29,1.45,0.87,0.58,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-23,-0.42,0.66,1.67,1.18,0.72,0.52,-0.34,0.49,1.33,0.82,0.44,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-01,-0.47,0.58,1.68,1.04,0.73,0.56,-0.13,0.55,1.31,0.77,0.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-09,-1.06,0.42,1.69,1.03,0.42,0.54,-0.62,0.38,1.25,0.74,0.2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-16,0.19,0.81,1.66,1.33,0.67,0.73,0.38,0.75,1.32,1.06,0.41,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-23,1.09,0.57,1.8,1.62,1.15,1.02,1.05,0.52,1.56,1.43,0.9,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-01-01,1.02,0.49,1.58,1.53,1.18,1.03,0.95,0.53,1.35,1.36,0.97,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-01-09,1.19,0.34,1.55,1.58,1.27,0.96,1.1,0.41,1.33,1.45,1.08,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-01-16,0.97,0.59,1.48,1.37,1.31,1.02,0.89,0.58,1.29,1.22,1.13,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-01-23,0.86,0.7,1.52,1.54,1.44,1.16,0.81,0.67,1.37,1.46,1.27,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-02-01,0.9,0.64,1.49,1.55,1.19,1.03,0.77,0.64,1.31,1.39,1,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-02-09,0.91,0.62,1.49,1.57,1.22,1,0.74,0.63,1.31,1.41,1.04,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-02-16,0.9,0.8,1.54,1.67,1.28,1.1,0.8,0.8,1.33,1.5,1.09,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-02-23,0.72,1.06,1.21,1.81,1.48,1.21,0.63,1.01,1.06,1.57,1.27,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-01,0.67,1.01,1.12,1.79,1.4,1.09,0.6,0.93,1,1.47,1.17,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-09,0.53,1.03,1.08,1.85,1.43,0.94,0.46,0.97,0.96,1.48,1.18,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-16,0.02,0.76,1.05,1.7,1.47,0.86,0.05,0.72,0.96,1.35,1.22,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-23,-1.17,0.16,0.36,1.57,1.46,0.83,-1.45,0.25,0.42,1.22,1.19,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.45,0,0,0,0,0
1977-04-01,-1.33,0.03,0.27,1.34,1.41,0.88,-1.99,0.09,0.36,1.05,1.13,0.52,1,0,0,0,0,0,1.33,0,0,0,0,0,2,0,0,0,0,0,3.44,0,0,0,0,0
1977-04-09,-1.24,-0.22,-0.01,1.22,1.41,0.89,-1.57,-0.12,0.16,0.97,1.13,0.53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.01,0,0,0,0,0
1977-04-16,-1.07,-0.34,0.13,1.17,1.2,0.71,-0.96,-0.15,0.29,0.98,0.95,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-23,-1.12,-0.88,-0.09,1,1.21,0.48,-1.14,-0.8,0.12,0.87,0.96,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-01,-1.08,-0.88,-0.16,0.92,1.22,0.49,-0.94,-0.76,0.1,0.82,0.93,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-09,-1.06,-1.07,-0.34,0.77,1.1,0.42,-0.94,-0.98,-0.01,0.76,0.89,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-16,-0.88,-1.2,-0.27,0.75,1.15,0.16,-1.22,-1.34,0.06,0.73,0.9,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34,0,0,0,0
1977-05-23,0.02,-1.14,0.01,0.38,1.27,0.27,0.02,-1.43,0.29,0.45,0.97,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.77,0,0,0,0
1977-06-01,0.34,-0.95,0.06,0.37,1.27,0.26,0.25,-1.23,0.25,0.45,0.95,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-09,0.87,-0.7,0.28,0.46,1.4,0.25,0.64,-0.92,0.41,0.48,1.05,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-16,0.95,-0.5,0.09,0.52,1.29,0.19,0.74,-0.76,0.17,0.53,0.96,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-23,0.68,-0.32,-0.27,0,1.21,0.22,0.37,-0.57,-0.27,0.06,0.9,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-01,1.08,0.06,-0.03,0.17,1.15,0.34,0.74,-0.21,-0.18,0.16,0.85,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-09,1.09,0.33,-0.01,0.1,1.18,0.41,0.65,-0.02,-0.24,0.05,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-16,1.41,0.55,0.09,0.32,1.19,0.47,1.17,0.16,-0.14,0.25,0.91,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-23,1.86,0.93,-0.02,0.33,1.21,0.55,1.47,0.47,-0.44,0.2,0.9,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-01,2.22,1.24,0.2,0.43,1.32,0.62,2.15,0.75,-0.24,0.27,0.94,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-09,1.94,1.37,0.15,0.38,1.3,0.58,1.44,0.83,-0.36,0.21,0.91,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-16,2,1.59,0.23,0.6,1.39,0.64,1.56,1.24,-0.29,0.43,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-23,1.28,1.55,0,0.67,0.96,0.65,0.86,1.02,-0.62,0.49,0.63,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-01,0.8,1.6,0.12,0.75,1,0.62,0.27,0.98,-0.56,0.46,0.63,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-09,0.67,1.45,0.11,0.8,0.94,0.58,0.28,0.7,-0.57,0.51,0.58,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-16,0.84,1.73,0.51,0.82,1.14,0.68,0.56,1.16,-0.08,0.49,0.78,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-23,0.67,1.62,0.63,0.52,0.69,0.74,0.43,0.96,-0.03,0.05,0.3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-01,1.03,1.64,1.05,0.78,0.86,0.88,1.08,1.27,0.6,0.39,0.55,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-09,0.95,1.37,1.12,0.69,0.67,0.91,0.91,0.97,0.6,0.25,0.36,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-16,0.41,1.21,1.16,0.67,0.77,1.02,0.51,0.75,0.59,0.23,0.47,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-23,0.31,0.81,1.22,0.37,0.6,1.03,0.37,0.48,0.59,-0.16,0.31,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-01,-0.7,0.24,1.09,0.21,0.45,1.03,-0.82,0.05,0.36,-0.31,0.19,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-09,-1,0.13,1.1,0.09,0.34,0.99,-1.25,-0.09,0.29,-0.5,0.08,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-16,0.16,0.52,1.43,0.41,0.74,1.28,0.24,0.42,0.91,-0.03,0.5,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-23,0.71,0.66,1.43,0.33,0.89,1.29,0.67,0.57,0.87,-0.08,0.65,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-01,1.49,0.99,1.63,0.75,1.14,1.45,1.41,0.95,1.18,0.37,0.86,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-09,1.53,0.97,1.47,0.73,1.17,1.3,1.43,0.91,1,0.34,0.87,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-16,1.3,1.01,1.54,1.05,1.18,1.41,1.17,0.95,1.18,0.67,0.9,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-23,1.16,1.19,1.56,1.15,1.06,1.58,1.03,1.11,1.22,0.79,0.73,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-01,0.5,0.81,1.39,1.2,1.03,1.58,0.49,0.68,1.05,0.82,0.67,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-09,0.48,0.74,1.24,1.19,0.93,1.58,0.46,0.62,0.91,0.78,0.54,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-16,-0.21,0.64,1.05,1.13,0.83,1.57,-0.06,0.53,0.74,0.7,0.46,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-23,-0.69,0.73,0.94,1.23,0.68,1.58,-0.34,0.66,0.74,0.84,0.32,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-01,-0.8,0.79,0.77,1.24,0.67,1.41,-0.35,0.77,0.65,0.83,0.33,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-09,-0.22,0.93,0.81,1.31,0.68,1.44,0.02,0.87,0.68,0.87,0.31,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-16,0.53,0.67,0.77,1.41,0.73,1.48,0.69,0.67,0.7,1.03,0.4,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-23,1.74,1.18,1.32,1.72,1.07,1.77,1.72,1.14,1.23,1.42,0.8,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-01,1.91,1.18,1.49,1.85,1.34,1.85,1.94,1.16,1.44,1.58,1.09,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-09,1.77,1.18,1.54,1.79,1.35,1.84,1.81,1.18,1.47,1.49,1.1,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-16,1.65,0.96,1.35,1.71,1.4,1.87,1.7,0.98,1.31,1.45,1.14,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-23,0.32,0.85,1.32,1.65,1.37,1.85,0.56,0.99,1.32,1.38,1.12,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-01,-0.6,1.13,1.2,1.63,1.56,1.88,-0.46,1.27,1.18,1.4,1.3,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-09,-0.69,1.06,1.05,1.49,1.57,1.83,-0.63,1.23,1.07,1.28,1.24,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-16,-0.91,0.97,0.94,1.36,1.52,1.74,-0.9,1.2,0.98,1.16,1.17,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-23,0.4,1.33,1.22,1.53,1.84,1.92,0.44,1.44,1.22,1.36,1.5,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-01,0.5,1.47,1.38,1.51,1.96,1.97,0.36,1.49,1.35,1.34,1.57,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-09,0.37,1.22,1.36,1.42,1.88,1.9,0.43,1.37,1.38,1.28,1.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-16,0.79,1.11,1.14,1.31,1.86,1.92,0.78,1.23,1.16,1.18,1.48,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-23,0.5,0.53,1.2,1.45,1.96,1.99,0.23,0.44,1.17,1.29,1.44,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-01,0.23,0.07,0.9,1.37,1.85,1.98,0.02,-0.2,0.9,1.26,1.36,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-09,1.08,0.41,1.16,1.55,1.85,2.09,0.89,0.24,1.13,1.42,1.44,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-16,1.39,0.81,1.19,1.53,1.91,2.1,1.24,0.62,1.11,1.4,1.53,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-23,1.41,1.01,1.26,1.62,1.89,2.04,1.28,0.72,1.17,1.47,1.51,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-01,1.46,0.95,1.35,1.46,1.84,1.98,1.27,0.61,1.28,1.27,1.47,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-09,0.99,1.06,1.41,1.38,1.79,1.95,0.71,0.8,1.39,1.25,1.45,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-16,-0.08,1.2,1.43,1.32,1.7,1.91,-1.28,1.02,1.46,1.22,1.39,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-23,-0.95,0.83,1.41,1.33,1.63,1.88,-1.37,0.58,1.43,1.27,1.39,1.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.37,0,0,0,0,0
1978-08-01,-1.73,0.64,1.43,1.41,1.52,1.88,-1.85,0.55,1.46,1.37,1.36,1.72,1,0,0,0,0,0,1.73,0,0,0,0,0,2,0,0,0,0,0,3.22,0,0,0,0,0
1978-08-09,-1.12,0.92,1.4,1.5,1.57,1.88,-0.96,0.76,1.45,1.46,1.37,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-16,-0.47,0.95,1.31,1.29,1.46,1.89,-0.47,0.78,1.34,1.24,1.27,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-23,-0.29,0.72,0.64,1.22,1.49,1.7,-0.46,0.54,0.52,1.19,1.32,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-09-01,-0.14,0.75,0.27,1.01,1.46,1.71,-0.35,0.71,0.06,1,1.34,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-09-09,-0.19,0.16,0.3,1.06,1.49,1.69,-0.48,-0.22,0.05,1.03,1.35,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-09-16,-0.33,-0.57,0.35,0.88,1.31,1.71,-0.74,-1.45,0.05,0.82,1.18,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.45,0,0,0,0
1978-09-23,-0.57,-0.98,0.44,0.84,1.31,1.46,-1.28,-1.86,-0.01,0.76,1.2,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.31,0,0,0,0
1978-10-01,-0.84,-1.23,0.22,0.8,1.05,1.41,-1.77,-1.83,-0.26,0.78,0.93,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1.77,5.14,0,0,0,0
1978-10-09,-0.99,-1.25,0.23,0.73,0.92,1.22,-1.26,-1.72,-0.25,0.73,0.83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.86,0,0,0,0
1978-10-16,-1.39,-1.43,0.17,0.63,0.77,1.21,-1.7,-2.03,-0.3,0.66,0.72,0.92,1,1,0,0,0,0,1.39,1.43,0,0,0,0,1,5,0,0,0,0,1.7,8.89,0,0,0,0
1978-10-23,-1.48,-1.46,-0.4,0.5,0.72,1.07,-1.71,-2.24,-1.15,0.45,0.68,0.77,2,2,0,0,0,0,2.87,2.89,0,0,0,0,2,6,0,0,0,0,3.41,11.13,0,0,0,0
1978-11-01,-1.01,-1.24,-0.51,0.55,0.78,1.06,-0.88,-1.64,-1.03,0.51,0.76,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12.77,0,0,0,0
1978-11-09,-0.35,-1.01,-0.09,0.68,0.95,1.12,-0.25,-1.21,-0.62,0.62,0.91,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-11-16,-0.17,-1.15,-0.24,0.39,0.64,1.13,-0.23,-1.45,-0.8,0.3,0.59,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.45,0,0,0,0
1978-11-23,0.01,-1.21,-0.71,-0.38,0.48,1.14,-0.03,-1.5,-1.22,-0.64,0.46,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.95,0,0,0,0
1978-12-01,0.61,-0.86,-0.34,-0.43,0.42,1.26,0.52,-0.85,-0.57,-0.71,0.41,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-09,0.77,-0.5,-0.4,-0.19,0.63,1.43,0.76,-0.32,-0.46,-0.34,0.65,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-16,0.83,-0.54,-0.72,-0.12,0.46,1.29,0.84,-0.33,-0.75,-0.33,0.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-23,1.46,0.29,-0.25,0.42,0.77,1.36,1.41,0.45,-0.09,0.26,0.79,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-01,1.43,0.76,0.03,0.6,1.02,1.48,1.37,0.82,0.26,0.47,1.06,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-09,1.01,0.77,-0.06,0.6,0.98,1.4,0.98,0.8,0.16,0.47,1.04,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-16,1.59,1.34,0.47,1.05,1.34,1.59,1.52,1.3,0.62,0.99,1.4,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-23,1.89,1.61,0.89,1.14,1.57,1.67,1.9,1.6,0.98,1.12,1.64,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01,1.92,1.63,1.04,1.16,1.63,1.73,1.96,1.58,1.07,1.18,1.72,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-09,2.41,1.81,1.37,1.52,1.77,1.87,2.82,1.83,1.43,1.58,1.95,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-16,2.1,1.92,1.3,1.48,1.76,1.82,2.1,1.95,1.36,1.52,1.86,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-23,1.32,1.99,1.29,1.38,1.4,1.72,1.28,2,1.33,1.41,1.41,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-01,1.03,1.9,1.29,1.37,1.23,1.75,0.99,1.89,1.31,1.38,1.21,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-09,-0.22,1.71,1.27,1.16,1.22,1.72,-0.16,1.67,1.31,1.18,1.18,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
